lead_time,no_of_special_requests,avg_price_per_room,arrival_month,arrival_date,market_segment_type,no_of_week_nights,no_of_weekend_nights,type_of_meal_plan,room_type_reserved,booking_status
31,0,78.3,2,6,4,0,0,0,0,0
219,0,191.78559417097705,7,2,4,2,2,0,4,0
13,0,106.09633634985666,7,20,2,2,0,0,0,0
17,0,109.50548903297893,4,15,0,7,3,0,3,0
70,0,72.6054555618028,3,17,4,3,1,3,0,0
62,0,98.63997551642188,9,3,4,1,1,0,0,0
71,0,87.3,4,1,4,1,0,0,0,0
85,0,88.45868709838678,11,24,4,3,1,0,0,0
64,1,86.40526431115919,11,18,4,2,0,0,0,0
115,0,188.8807528304622,7,14,4,4,2,0,3,0
192,0,71.58300571348501,10,4,3,2,0,0,0,0
66,0,148.83294590029524,7,7,4,2,0,0,3,0
11,0,154.47010273147197,9,4,4,2,1,0,3,0
75,0,120.46310369270063,9,10,4,0,1,0,0,0
121,0,104.4,10,27,4,1,0,0,3,0
52,0,141.9962133554211,6,10,4,1,0,0,3,0
111,0,78.39020083439695,4,9,4,3,2,1,0,0
32,0,79.64689776410954,3,17,4,1,0,0,0,0
56,0,93.7150852287851,3,19,4,3,1,0,0,0
12,0,109.03157476654548,10,23,3,2,1,0,0,0
130,0,114.3,5,5,4,3,0,0,3,0
38,0,145.999949208082,8,25,4,4,2,0,3,0
323,0,182.24017122261787,11,30,3,2,0,0,3,0
42,0,104.50684907776417,5,26,4,4,0,1,0,0
111,0,139.62803496124954,5,21,4,1,1,0,3,0
96,0,94.5,7,12,4,2,0,3,0,0
105,0,110.61513140900085,3,14,4,8,2,0,2,0
35,0,113.12536648137409,3,26,4,3,0,0,0,0
45,0,152.26107124761322,8,3,4,1,0,0,0,0
18,0,120.13094528991775,6,8,4,2,0,0,0,0
127,0,194.49338600871403,7,17,4,3,0,1,3,0
84,0,168.3,9,14,4,3,0,0,3,0
14,0,148.70756784381288,7,17,4,3,0,0,2,0
7,1,138.99264719611477,10,16,4,4,1,3,0,0
44,0,67.5,2,9,4,1,0,3,0,0
213,0,67.4206287121725,10,30,4,3,0,0,1,0
94,1,90.6716294049152,4,6,3,1,0,0,0,0
86,0,121.66932379714366,10,22,4,2,2,0,1,0
63,1,78.88388130914315,10,18,4,3,1,0,0,0
154,1,121.45043954417632,8,20,4,0,1,0,0,0
155,0,109.64826635233206,7,10,4,1,0,0,0,0
157,0,105.3,7,24,4,1,1,0,0,0
34,0,139.49794411023302,10,3,4,3,1,0,2,0
207,0,98.04064150137133,9,3,4,1,0,2,0,0
229,0,84.95494777549101,8,2,4,1,0,2,0,0
30,0,130.44628422648765,8,26,4,2,0,0,0,0
122,1,76.5,7,13,4,0,1,0,0,0
50,0,73.6847684141009,2,3,4,3,1,0,0,0
88,0,76.01227317247726,7,11,4,3,0,0,0,0
21,0,92.73301429222475,2,8,4,3,0,0,0,0
54,0,124.97026544100292,7,26,4,1,0,2,0,0
22,0,135.65717353590745,3,26,4,2,2,0,0,0
10,0,93.44807621676064,3,5,4,4,1,0,0,0
71,0,89.11689779589412,9,16,4,2,0,0,0,0
227,1,119.85,9,16,4,2,1,0,0,0
9,0,169.0,7,23,4,0,0,0,0,0
48,0,74.91416581858638,3,7,4,2,1,0,0,0
71,1,160.1084701504001,5,29,4,1,2,0,3,0
103,0,115.83301351452155,5,15,4,2,0,2,0,0
75,0,97.30643473951365,4,14,4,2,1,0,0,0
96,0,126.9,5,4,4,1,0,0,0,0
259,1,98.51718491125771,10,4,4,3,2,0,0,0
265,1,115.0,6,24,3,2,0,1,0,0
5,0,163.01600697665924,8,18,4,0,1,0,0,0
23,0,285.13881399171845,5,20,4,1,1,0,5,0
98,1,212.91314741995475,8,12,4,5,2,1,3,0
23,1,79.33012411701337,2,11,4,2,1,3,0,0
10,0,151.0,8,8,4,2,0,0,0,0
94,0,186.58188988797804,5,8,4,2,0,0,1,0
50,0,120.13039534866977,4,27,4,0,0,0,2,0
60,0,126.88742513537679,6,17,4,2,1,0,0,0
7,0,101.0,3,23,4,0,0,0,0,0
261,0,113.77435856076913,8,22,3,2,0,2,0,0
22,0,109.55699678385116,3,26,2,1,0,0,3,0
67,0,132.77419145703362,10,17,4,2,0,0,2,0
30,0,98.62076075290753,6,27,4,2,0,3,0,0
8,0,109.07097873347885,4,9,4,2,0,0,2,0
1,0,89.0,3,26,4,0,0,3,0,0
37,0,126.9,5,21,4,0,1,0,0,0
91,0,114.28891504935828,6,23,4,1,2,0,0,0
113,0,79.68501539850453,7,11,3,4,2,0,0,0
36,0,94.35615400754709,8,26,4,1,0,0,0,0
54,1,198.7571312443309,5,25,4,3,0,1,4,0
13,0,108.03607176835648,8,20,2,2,0,0,1,0
133,0,107.01387604116313,8,2,4,1,1,3,0,0
171,0,125.21801474541972,10,3,4,2,0,0,0,0
73,0,77.94156930594919,10,30,4,2,2,1,0,0
0,0,94.07359971579513,4,25,0,1,0,0,0,0
157,1,132.55209442061386,6,14,4,2,0,0,3,0
68,0,66.70815735963028,3,14,4,1,0,3,0,0
86,0,76.5,5,6,4,2,0,1,0,0
33,0,210.68304865305942,4,29,4,0,1,0,3,0
6,0,102.97246285606684,5,25,4,2,1,0,0,0
37,0,112.48709963807771,5,27,4,3,0,0,0,0
147,0,96.57779823093276,4,4,4,3,0,0,0,0
44,0,65.39681942933906,3,9,2,0,1,0,0,0
55,0,122.42525547505656,3,29,4,2,0,0,1,0
195,0,138.7884694176478,8,5,4,2,1,0,1,0
148,1,114.3,6,4,4,1,0,0,3,0
6,0,70.04517419362753,2,25,4,1,0,0,0,0
23,0,149.165894321012,5,16,4,1,2,0,0,0
53,0,107.28805182174071,9,29,4,1,0,0,0,0
129,0,115.39575394797112,6,19,4,3,2,0,0,0
210,1,144.90008029001473,10,6,4,2,0,0,0,0
69,0,78.3,2,11,4,2,0,2,0,0
185,0,89.25,8,13,4,4,1,3,0,0
48,0,141.01168454705785,9,2,4,2,0,0,3,0
26,0,78.9181626424823,11,19,4,2,0,2,0,0
148,1,231.6391977359066,7,22,4,2,1,0,5,0
11,1,79.62521153385751,7,21,4,2,0,1,0,0
44,0,67.43871977233002,2,23,3,2,0,2,0,0
188,0,106.98080764984779,7,8,4,3,0,0,1,0
12,0,109.4344712174914,8,19,2,2,0,0,2,0
179,0,86.01517930555204,7,24,4,2,0,3,0,0
23,0,118.56554785203689,6,15,4,1,0,0,0,0
3,0,65.66809355556825,9,12,2,0,1,0,0,0
49,0,107.84944590696018,9,19,4,1,0,3,0,0
158,1,121.20875125223046,6,27,4,3,0,0,2,0
94,0,110.42455977187353,6,19,4,0,1,0,0,0
31,0,78.58308252459544,11,23,4,2,0,1,0,0
47,1,76.40340341037978,11,12,4,3,1,3,0,0
81,0,117.05311282762395,5,17,4,1,0,1,1,0
113,0,150.3,8,22,4,4,1,0,3,0
201,1,127.16528008572631,7,24,4,3,1,0,2,0
31,0,139.35072624471343,10,3,4,3,1,0,0,0
204,0,80.96229880827711,7,5,4,3,0,2,0,0
133,0,183.07965000767885,7,23,4,0,1,0,4,0
14,0,141.9333248230986,5,15,4,2,0,0,3,0
101,0,107.52813367037015,8,2,4,3,2,3,0,0
191,2,110.89600543024275,8,18,4,5,2,0,3,0
34,0,140.19859972239033,4,21,4,1,1,0,3,0
129,0,76.8457938785424,11,26,4,1,1,1,0,0
172,1,129.46785160285287,7,25,3,1,0,0,1,0
47,0,67.10779766697831,3,5,4,1,1,3,0,0
182,1,95.10962650748804,7,3,4,1,0,3,0,0
164,0,115.0,10,16,3,0,1,0,0,0
183,0,69.91188525784763,10,23,3,2,0,2,0,0
237,0,54.32157505240466,12,26,4,3,1,0,0,0
80,0,73.19348393402355,2,29,4,7,2,2,0,0
121,0,161.33862552741192,7,7,4,4,1,0,3,0
198,0,128.7,9,29,4,1,1,0,3,0
278,0,105.09335698166099,7,15,4,1,1,0,0,0
166,1,99.07490380014544,7,7,4,3,1,0,0,0
39,0,201.9243624187757,3,25,4,2,1,0,5,0
257,0,107.023311188112,8,15,3,2,0,0,0,0
81,0,134.40424449097637,7,11,4,2,1,0,0,0
291,0,114.65380042515751,7,19,3,2,0,1,0,0
73,0,71.25756430232349,3,17,3,3,1,0,0,0
254,1,100.32753064861585,7,9,4,1,0,0,0,0
178,0,90.49629353425863,8,23,4,3,0,1,0,0
17,0,108.4684239946963,2,19,4,3,1,0,1,0
9,0,139.0,7,16,4,1,0,3,0,0
135,0,113.84783392822156,8,14,4,2,1,0,1,0
78,0,159.3,5,13,4,1,0,0,2,0
3,0,108.2190215127217,2,12,4,13,5,0,3,0
0,0,205.42603848249837,6,25,2,2,0,0,3,0
45,0,98.81234942757288,3,23,4,1,0,0,0,0
85,0,99.03723457650314,10,6,2,1,0,0,0,0
148,0,217.14847832111138,7,11,4,4,2,1,5,0
44,1,100.66770775222872,10,17,4,1,0,0,0,0
9,0,89.0,4,19,4,1,0,3,0,0
26,0,120.39953803335847,9,17,4,2,1,0,0,0
230,0,160.30868938044873,8,24,4,3,1,0,5,0
181,1,94.83952136362485,8,1,4,2,0,0,0,0
17,0,97.0,3,18,4,1,0,3,0,0
127,0,134.4762445624283,10,11,4,4,0,0,3,0
196,1,114.9025899957173,8,15,4,3,0,2,0,0
17,0,97.20286453691823,10,20,4,13,5,0,0,0
64,0,66.44719516021438,2,16,4,2,1,1,0,0
275,0,78.09001735033183,10,3,4,2,0,0,0,0
49,0,159.57323937331466,7,21,4,5,2,0,3,0
55,0,79.86003626896168,5,19,4,2,0,2,0,0
0,0,163.32016942531305,5,19,2,1,0,0,0,0
61,0,77.0740817780318,11,23,4,1,0,3,0,0
105,0,110.47503274672215,3,13,4,7,2,0,2,0
6,1,98.2632300486255,8,18,4,9,3,0,0,0
276,0,94.23027070419728,9,21,3,3,0,0,0,0
49,0,79.92885638179598,11,13,3,4,1,0,0,0
49,0,142.0429470514535,9,2,4,2,0,0,3,0
162,0,78.08204250454081,8,27,4,2,1,1,0,0
27,1,186.72066445450787,8,13,4,2,1,0,3,0
27,0,120.0541328407205,9,17,4,2,1,1,0,0
103,0,144.6223552864804,6,8,4,2,0,0,1,0
294,0,92.48884425469086,11,24,4,4,3,0,0,0
32,0,97.08578126723759,10,4,4,1,0,3,0,0
148,0,95.9551902113334,8,26,4,2,1,0,0,0
213,1,159.06804551545815,8,6,4,1,2,0,4,0
116,0,104.4,10,27,4,2,0,0,3,0
50,0,130.81183921671814,11,10,4,2,0,0,0,0
5,0,101.0,3,22,4,1,0,0,0,0
26,0,76.6319179303571,10,16,2,2,0,0,0,0
86,1,149.4,9,15,4,1,0,0,3,0
143,1,108.0,10,8,4,1,1,3,0,0
8,0,108.57,5,10,4,2,0,0,3,0
202,0,90.0,5,29,3,1,2,0,0,0
119,0,112.85979911090587,7,27,4,1,0,0,0,0
33,0,98.1,5,22,4,1,1,3,0,0
182,1,80.1,10,28,4,1,1,3,0,0
2,0,205.0243238137136,8,14,4,1,0,0,0,0
227,1,69.49866528814671,10,26,4,2,0,0,0,0
160,0,71.47484716769291,5,7,4,2,1,0,0,0
76,0,151.12512727873835,9,21,4,1,0,0,3,0
105,0,79.00462213369356,11,5,2,4,1,0,0,0
87,0,97.0012533477717,5,26,4,1,0,0,0,0
155,0,143.00408229210353,9,19,3,2,0,0,2,0
90,0,95.81422292532724,4,4,4,1,0,0,1,0
133,1,122.96898626512295,6,6,4,4,0,0,0,0
178,0,95.27768594696114,7,23,4,2,0,0,1,0
339,1,72.5286479946823,12,29,4,2,2,3,0,0
443,0,64.99879562741067,4,29,3,1,0,0,0,0
17,0,139.33702928691838,6,23,4,1,0,2,0,0
153,1,103.51825412379245,7,29,4,1,0,2,0,0
75,0,81.67885412578958,3,30,4,3,0,0,0,0
257,0,110.1468966468856,10,15,3,0,1,0,0,0
34,0,93.75512339775838,12,20,4,2,0,0,0,0
3,0,167.3935902232562,9,19,4,1,0,0,1,0
14,0,115.24600178167053,7,9,3,3,2,0,0,0
101,0,126.9,5,6,4,1,0,0,0,0
140,0,193.24339739753563,6,29,3,0,1,0,4,0
89,0,80.42135683172154,10,8,3,1,2,0,0,0
103,0,116.06750383452736,5,15,3,1,0,2,0,0
266,0,76.08972475639341,12,24,4,5,1,0,0,0
165,0,99.45,8,8,4,4,1,0,0,0
95,1,72.25,11,27,4,1,0,0,0,0
26,0,106.69332784349285,7,12,4,1,1,1,0,0
116,0,92.47397637437243,6,1,4,1,1,1,0,0
280,1,94.71064018640341,10,8,4,2,0,0,0,0
109,0,174.02134287545604,9,27,4,2,0,0,3,0
160,0,105.53585990237444,7,17,4,2,0,0,0,0
10,0,174.00148443087446,4,25,4,3,0,0,0,0
91,1,132.15170636176143,9,20,4,3,0,0,3,0
60,0,119.08766055374879,4,21,4,1,0,0,2,0
115,0,150.3,8,22,4,4,1,0,3,0
56,0,93.6,11,18,4,1,0,0,0,0
46,0,76.4954510349187,3,15,4,2,0,0,0,0
67,0,140.4,5,12,4,2,0,0,3,0
212,0,125.19246479921992,8,23,4,4,1,0,0,0
162,0,115.0,10,14,3,2,2,0,0,0
225,0,79.60049632363553,10,29,4,3,2,1,0,0
120,0,102.76366971686431,4,28,4,3,1,0,2,0
162,0,106.09604877451928,8,14,4,3,1,0,0,0
174,0,68.95423557842905,9,11,3,1,1,0,0,0
65,0,138.48945407240132,9,6,4,4,1,0,3,0
169,1,118.51949145196895,4,23,4,2,1,0,0,0
133,0,146.7548092593744,8,7,4,0,0,0,3,0
57,0,159.3,6,1,4,2,0,0,3,0
236,1,175.23413779522195,6,19,4,1,0,0,5,0
197,0,77.84862540568271,5,12,3,3,0,0,0,0
359,0,100.36758077228689,9,12,4,1,1,0,0,0
38,1,137.88193460179104,3,24,4,2,1,0,3,0
45,0,107.60612992960237,4,17,4,2,0,0,1,0
265,0,74.68567880756686,6,10,3,1,2,0,0,0
193,0,99.2305928481195,8,5,4,2,1,1,0,0
10,0,94.78726384747529,3,30,2,0,0,0,0,0
169,0,140.48733966459227,6,21,4,1,0,0,1,0
25,0,117.6416192144978,8,5,4,3,1,0,0,0
197,0,89.25209758436064,8,8,4,1,1,0,0,0
32,0,102.25262940233688,10,2,4,1,1,1,0,0
145,1,135.69712251683532,9,20,4,3,1,0,0,0
36,0,140.27105360235907,3,25,4,1,0,0,3,0
27,0,119.23316622932106,5,28,4,2,0,0,0,0
104,0,104.04449914133716,4,27,4,5,1,0,2,0
31,0,112.47319405317307,5,12,4,2,0,0,0,0
8,0,92.71724135369261,2,5,4,1,0,0,0,0
128,0,200.29248126510373,7,25,4,1,1,0,5,0
71,1,66.08741069213143,8,19,4,3,0,0,0,0
186,0,105.3,7,18,4,2,0,0,1,0
156,0,115.33663390579996,7,24,4,3,3,1,0,0
73,0,207.9,8,13,4,1,0,0,5,0
95,1,72.71591982621462,10,28,4,1,0,0,0,0
91,0,150.3,8,20,4,2,1,0,3,0
174,0,129.82334800483412,7,25,3,1,0,0,0,0
143,1,114.4432501965823,5,5,4,2,0,0,3,0
29,0,81.11388687039728,1,24,4,1,2,0,0,0
69,0,89.26204230471627,4,14,4,2,1,2,0,0
185,0,115.18130963482169,4,22,3,2,1,0,0,0
236,0,82.58163314904941,10,27,4,4,0,1,0,0
100,0,143.42063259255033,7,21,4,2,0,0,3,0
237,1,144.47055086730396,9,6,4,2,1,0,3,0
161,1,121.21979245094931,6,26,4,1,0,0,0,0
46,1,124.1,3,18,4,2,2,0,3,0
82,1,122.63425265345154,10,21,4,2,1,0,1,0
29,0,90.84281506426801,9,29,4,2,0,3,0,0
186,1,122.9355104863798,9,6,4,3,0,0,1,0
19,1,150.14792053550448,7,17,4,4,2,0,4,0
60,0,132.32705290775039,9,13,4,5,2,0,3,0
167,0,90.72968078727993,7,4,4,3,1,0,0,0
210,0,54.921796135126016,10,5,4,2,0,1,0,0
149,0,114.3,8,6,4,0,0,0,0,0
75,0,121.34379716790129,8,9,4,3,0,0,0,0
127,0,103.5,6,7,4,2,0,3,0,0
14,0,104.46403606829935,4,26,4,2,0,0,0,0
24,0,77.549616786961,9,17,3,3,1,0,0,0
158,0,138.46259979090772,7,14,4,3,1,0,0,0
108,1,88.21866519224562,3,30,4,2,0,1,0,0
277,0,92.84798462778195,10,19,4,3,0,0,0,0
0,0,133.13707562847827,9,5,4,1,0,0,0,0
110,0,119.82918718589019,10,10,4,0,1,0,0,0
3,0,110.31259805291953,8,29,2,2,0,0,0,0
387,0,108.89341583006778,9,23,4,0,1,1,0,0
15,1,129.0,8,20,4,0,1,3,0,0
30,0,94.94079502019648,4,14,4,1,0,3,0,0
72,0,117.7911697901399,4,15,4,2,0,1,1,0
117,0,90.35069504121819,4,15,4,1,0,0,0,0
35,0,132.14146147874743,5,20,4,1,0,0,3,0
26,0,105.98138399876346,7,10,4,2,1,3,0,0
38,0,138.04480872228885,6,14,4,0,1,0,1,0
190,1,175.3954578168872,8,28,4,1,1,0,5,0
28,0,74.8,11,19,4,4,0,0,0,0
134,0,147.1436320564027,9,19,4,3,1,0,3,0
320,0,115.0,8,18,3,2,0,1,0,0
41,0,174.25060251612595,3,24,4,2,0,0,5,0
176,1,130.05,8,11,4,3,1,0,3,0
79,0,96.35160659297465,4,3,4,4,1,0,3,0
0,0,135.0721899383523,4,23,4,1,0,0,0,0
277,1,132.05928394222158,7,22,4,1,1,0,0,0
76,0,85.5,4,8,4,1,0,3,0,0
1,0,65.0,10,19,2,0,0,0,0,0
20,0,67.02929144254685,11,20,2,0,1,0,0,0
184,1,103.93222791681274,8,12,4,1,0,2,0,0
52,1,134.55121079570864,6,8,4,3,0,0,2,0
338,1,72.94824335806365,12,29,4,2,2,3,0,0
83,1,139.44396620954666,8,11,4,2,0,0,2,0
35,0,128.41711201490318,6,26,4,4,0,0,2,0
96,0,135.24487880470366,9,16,4,4,1,0,0,0
184,2,81.72666409758054,5,6,4,2,0,0,0,0
16,0,83.47360821443371,3,6,4,4,0,3,0,0
63,0,130.0,5,16,2,2,0,0,0,0
52,0,150.67443012853897,7,27,4,1,2,0,3,0
4,0,131.21440812082022,9,4,2,4,0,0,0,0
66,0,144.38042277787366,5,21,4,1,0,0,1,0
86,0,104.4,10,26,4,2,0,0,3,0
80,0,102.60961045554544,11,25,4,2,0,0,3,0
235,0,119.73880601093497,9,28,4,3,0,0,0,0
4,0,79.87783260357581,7,23,4,2,1,0,0,0
140,0,96.71957509707963,6,1,4,2,0,0,0,0
238,0,113.22226638884739,6,16,3,1,0,0,1,0
38,0,117.9,7,3,4,0,1,0,0,0
23,0,149.21270270181904,6,18,4,1,1,0,0,0
41,0,185.28867032198258,3,18,4,2,0,0,3,0
135,0,134.18389902748004,8,22,4,3,0,0,3,0
147,0,137.98652000625708,6,7,4,2,1,0,3,0
37,1,146.21839655108985,9,20,4,2,0,0,0,0
71,0,185.91991976401772,4,19,4,1,0,0,4,0
156,1,136.84089420210984,7,3,4,3,0,0,0,0
44,0,105.91675558476818,4,27,4,3,0,1,0,0
86,0,116.1,5,17,4,1,0,3,0,0
66,0,126.21483235068534,7,16,4,1,0,1,0,0
22,0,189.74896059217545,4,15,4,2,1,0,5,0
166,0,97.74863258833514,11,26,4,2,1,0,2,0
206,0,90.71929305129207,7,5,3,3,1,0,0,0
68,0,72.90887560445334,3,12,4,1,0,0,0,0
103,1,135.9190086879694,8,18,4,1,1,0,0,0
75,0,78.08096900727651,3,19,4,1,2,0,1,0
81,1,149.1401716057776,8,14,4,2,0,0,3,0
8,0,97.0,4,14,4,0,1,1,0,0
45,0,77.10970997067126,11,25,4,2,1,3,0,0
86,0,61.91856488369784,6,27,4,1,1,3,0,0
418,0,92.6760360747032,9,26,4,2,1,0,0,0
44,0,107.79767169236452,10,1,4,1,1,2,0,0
5,0,49.973042854148815,3,5,3,1,1,1,1,0
7,0,158.04984863392434,4,9,4,3,1,0,3,0
62,0,177.3,4,13,4,2,0,0,5,0
49,0,89.91339725852707,9,5,4,3,0,2,0,0
7,1,119.70840241905847,8,21,4,2,0,0,0,0
131,0,94.5,5,13,4,2,0,3,0,0
41,0,127.43328211925899,5,16,4,0,1,0,0,0
3,0,162.43806607576454,7,11,4,1,1,0,3,0
70,0,85.5,3,18,4,0,1,3,0,0
90,0,85.5,3,25,4,2,1,3,0,0
174,1,92.68712317318108,8,30,4,2,2,1,0,0
64,0,115.2397856576932,4,15,4,3,1,0,0,0
172,1,127.10052032679559,8,12,4,4,2,0,0,0
17,0,135.8073709397925,2,9,4,1,0,0,0,0
102,1,81.55720403092006,4,2,4,3,1,0,0,0
35,0,67.5,2,12,4,1,0,3,0,0
54,0,177.3460487116254,3,16,4,0,2,0,5,0
141,0,114.3,8,13,4,1,1,0,0,0
67,0,149.16079707659713,7,7,4,2,0,0,3,0
31,0,209.0882117376346,9,20,4,1,1,0,5,0
57,0,140.24653045907655,5,27,4,4,1,0,3,0
274,0,109.9784944646718,4,17,3,0,1,1,0,0
245,0,89.32431254784488,7,3,4,2,0,0,0,0
175,0,122.77399848123692,9,8,4,3,0,0,0,0
22,0,135.65579627989973,3,27,4,2,2,0,0,0
18,0,77.25732128299948,9,11,4,2,0,1,0,0
81,0,65.29338118141506,3,25,3,1,1,0,0,0
163,2,105.3,8,3,4,1,0,0,0,0
129,0,122.7522155825259,9,29,4,2,2,0,3,0
45,1,142.82453035444289,9,4,4,2,0,0,1,0
154,2,142.51750937297086,8,7,4,1,0,0,0,0
206,0,82.48530506741983,8,14,4,5,3,3,0,0
156,0,131.98025530941766,10,7,3,4,0,0,0,0
81,0,109.14078787748365,4,16,4,3,2,0,3,0
219,1,103.96226433176959,8,2,4,3,0,0,0,0
161,0,135.54310727436877,5,10,4,3,0,0,3,0
112,0,115.02046155649566,11,25,4,3,0,0,3,0
17,0,98.234351584073,4,11,4,0,1,3,0,0
24,0,100.0,8,9,4,1,0,1,0,0
84,0,93.6,11,16,4,1,0,0,0,0
68,0,87.66904636518088,9,6,4,1,0,2,0,0
143,0,102.81902860212628,7,14,4,2,0,2,0,0
33,0,224.84663236296606,9,22,4,2,0,1,0,0
155,0,130.5,8,17,4,2,0,0,0,0
173,2,130.58159327288277,7,23,4,2,2,0,2,0
105,0,120.85661089955902,6,20,4,3,2,0,1,0
48,0,125.73272852997671,9,17,4,2,0,3,0,0
5,1,124.0,9,5,4,0,0,0,0,0
13,0,145.0,10,6,4,1,0,0,0,0
29,0,233.11346381490253,8,9,4,2,0,0,5,0
11,1,119.68038187449193,8,30,4,0,0,3,0,0
126,0,105.9034376298261,5,6,4,1,0,0,0,0
221,0,81.74289905418922,8,11,4,1,0,0,0,0
9,0,148.6133224104568,3,26,4,2,1,0,3,0
120,0,76.5,7,13,4,4,0,0,0,0
184,1,117.06497835153687,6,29,4,1,0,0,0,0
260,1,161.47429849804277,9,21,4,1,2,0,0,0
71,0,105.3,4,17,4,1,0,0,0,0
56,0,67.38972348591659,11,16,3,1,2,2,0,0
54,0,98.93026670548966,9,2,4,0,0,1,0,0
212,0,128.02639590017066,10,16,4,1,1,0,3,0
84,0,126.9,5,19,4,2,0,0,0,0
83,0,135.3036416150107,5,21,4,2,1,0,0,0
149,0,87.2758583224292,4,9,4,2,2,3,0,0
224,1,120.62079993496205,9,14,4,3,0,0,0,0
24,0,74.03846220026212,2,11,4,2,1,0,0,0
39,0,81.9,3,5,4,2,1,0,0,0
98,1,85.51788738955148,4,8,4,2,0,2,0,0
123,0,79.2,11,4,4,1,0,3,0,0
251,1,73.5438333423122,12,28,4,8,2,0,0,0
94,0,108.81099869550803,8,15,4,3,1,1,0,0
33,0,207.46356805264884,7,25,3,1,0,1,0,0
67,0,72.06641826122703,3,25,3,1,1,0,0,0
49,0,98.9070657816304,3,24,4,2,0,0,0,0
174,0,68.431853046755,8,11,3,1,1,1,0,0
153,1,137.23047218214145,7,16,3,2,2,0,3,0
70,0,107.15049849974103,5,25,4,2,2,0,0,0
71,0,89.23191169812142,9,16,4,2,0,0,0,0
162,2,130.0707771198557,7,15,4,1,1,0,0,0
256,1,115.0,6,15,3,2,0,1,0,0
6,0,93.86567382417321,3,3,4,1,0,0,0,0
11,0,176.4561374135995,3,25,4,3,1,0,1,0
104,0,119.69549470173793,4,21,4,2,1,0,0,0
8,1,140.46930299636,7,19,4,1,0,0,0,0
60,0,121.63567892788345,3,29,4,1,0,0,0,0
153,0,188.46866927048168,6,14,4,1,1,0,5,0
36,0,137.92474880211458,8,22,4,2,2,0,1,0
86,0,92.80734723224332,10,12,3,0,0,0,0,0
32,0,198.9,4,29,4,1,2,0,5,0
123,0,95.14627219774866,4,29,4,2,0,0,0,0
115,0,202.194535470345,7,13,4,1,0,0,5,0
230,1,137.0,9,6,3,5,0,0,0,0
104,0,109.96104262517468,9,11,4,2,1,1,0,0
179,0,84.35892095962116,7,17,4,0,1,3,0,0
30,0,85.889970455361,11,2,4,1,0,3,0,0
183,1,137.7,8,4,4,2,0,0,3,0
255,0,93.4812228053047,9,4,4,3,1,0,0,0
69,0,78.90939383147698,3,21,3,1,1,0,0,0
24,0,130.20620495252027,8,27,4,2,1,0,0,0
240,0,105.78277750029017,6,9,4,2,0,0,0,0
62,0,72.365459770794,3,7,4,4,1,3,0,0
64,0,94.5,6,23,4,1,1,3,0,0
117,0,97.37425917991057,4,17,4,2,1,0,3,0
5,0,120.30616731912698,8,20,4,2,0,0,0,0
20,0,119.57702328834912,6,6,4,1,1,1,0,0
233,1,102.15525028594995,8,12,4,4,0,0,0,0
86,1,117.97607080690351,7,14,4,1,1,0,0,0
79,0,95.73385398996129,4,3,4,4,1,0,3,0
192,0,101.49786385234053,7,23,3,2,1,0,0,0
26,0,103.94291703313444,4,21,4,1,0,0,1,0
74,1,140.4,6,4,4,1,0,0,3,0
279,1,189.01515150982422,8,15,4,2,0,0,2,0
190,0,95.60894389809658,8,26,4,3,2,0,0,0
181,0,94.5,8,15,4,2,0,3,0,0
93,0,90.60788490090796,10,28,4,2,0,0,0,0
242,0,85.80302351735901,8,3,4,1,0,2,0,0
88,0,76.22350297651771,4,7,3,2,0,2,0,0
154,1,115.51571551557795,11,25,4,2,0,0,2,0
7,1,127.0,2,6,4,2,0,0,3,0
17,1,129.0,8,23,4,0,1,3,0,0
222,0,85.92189263785771,8,11,4,1,0,1,0,0
209,0,81.71976769783511,6,30,4,2,1,2,0,0
92,1,118.52533250263858,7,12,4,2,1,0,0,0
27,0,139.63539913709238,9,27,4,1,0,0,0,0
45,0,151.95267397183034,8,2,4,2,0,0,1,0
1,0,139.0,5,20,4,1,0,1,0,0
122,0,97.09366050819327,5,26,4,2,0,0,0,0
133,0,174.9002731859739,7,11,4,2,1,0,5,0
138,0,135.78945244202583,7,22,4,2,1,0,2,0
8,0,127.0,2,4,4,2,0,0,0,0
18,0,129.0,9,25,4,0,0,3,0,0
58,0,93.6,11,22,4,1,0,0,0,0
14,0,128.260801852072,6,23,4,2,0,1,0,0
58,0,125.72889682674395,11,11,4,1,2,0,2,0
116,0,114.28625766811382,7,6,3,2,0,0,0,0
96,1,90.30980614762366,4,8,4,1,0,0,0,0
28,0,92.77438626595229,8,30,4,3,0,3,0,0
46,1,74.8,11,21,4,4,0,3,0,0
85,0,62.976834848523325,3,24,3,2,1,2,0,0
120,0,125.01597035230084,8,14,4,2,0,0,2,0
158,1,121.20751545715163,5,29,4,3,0,0,2,0
33,0,123.91228755930705,3,24,4,2,1,0,0,0
55,0,168.3,8,17,4,3,0,0,3,0
40,0,67.31585315766465,2,23,4,4,0,2,0,0
12,0,169.0,7,26,4,1,0,0,0,0
91,0,81.28922129189918,4,4,3,1,1,0,0,0
231,0,87.16795287506181,8,11,3,2,0,0,0,0
18,0,111.93347536682742,4,11,4,3,1,2,0,0
169,0,130.1557240789959,7,24,4,4,1,0,3,0
52,1,70.43547125237097,11,11,4,2,0,0,0,0
