lead_time,no_of_special_requests,avg_price_per_room,arrival_month,arrival_date,market_segment_type,no_of_week_nights,no_of_weekend_nights,type_of_meal_plan,room_type_reserved,booking_status
164,1,146.29192337909595,8,13,4,1,0,0,1,0
112,0,93.28954928696976,6,25,4,1,2,0,0,0
165,0,168.3,7,3,4,2,1,0,5,0
111,0,150.24396748944136,8,22,4,3,1,0,3,0
5,0,138.09125165911905,4,9,4,5,2,0,2,0
153,0,116.04734285145159,9,3,4,0,1,2,0,0
151,0,98.28431182067669,8,5,4,5,2,3,0,0
296,1,117.0,9,21,3,4,0,1,0,0
35,0,116.1,3,16,4,1,0,1,0,0
139,1,109.8,6,29,4,3,0,0,3,0
1,0,76.30173279050828,9,22,2,2,0,0,0,0
78,0,90.11517890778038,9,2,4,2,0,0,0,0
96,0,72.04573453624783,10,26,3,1,0,0,0,0
224,0,72.61102720027303,9,29,4,2,2,1,0,0
193,0,149.5563324145951,8,27,4,3,1,0,0,0
230,0,90.87163796760318,7,27,4,2,1,0,0,0
18,0,114.28708859212806,4,13,4,2,0,3,0,0
8,0,146.3352990567745,3,21,4,1,0,0,3,0
143,0,84.86226631358767,10,16,4,1,0,0,0,0
177,0,99.42586926538078,7,30,4,1,0,0,0,0
157,0,85.35264257657177,8,25,4,1,0,2,0,0
191,0,19.14066802557335,8,24,4,3,1,0,0,0
118,0,143.1,9,20,4,3,0,0,3,0
52,0,117.3531619478111,6,29,4,0,0,3,0,0
150,0,126.85044533966649,6,29,4,6,2,0,3,0
126,0,83.23682257082113,6,26,4,1,1,1,0,0
113,0,189.3684851056712,7,14,4,2,0,0,3,0
15,0,65.0,10,12,2,1,0,0,0,0
5,0,136.12746309910938,5,2,4,3,0,0,0,0
110,0,159.175727797282,7,11,4,3,2,0,3,0
56,0,177.3,4,16,4,1,2,0,5,0
116,0,130.30270725493156,9,22,4,3,1,0,2,0
196,0,105.3,8,1,4,0,0,0,0,0
106,0,123.98080243722418,10,4,4,2,1,0,0,0
27,0,170.05300929430837,3,9,4,2,2,0,4,0
75,0,135.68196145005206,8,15,4,0,1,0,0,0
15,0,131.67188690969923,3,6,4,4,2,0,1,0
38,0,117.24891993575108,3,18,4,1,2,0,3,0
85,0,103.88968890712185,7,28,4,2,0,1,1,0
124,0,95.52832461802893,5,5,4,3,0,3,0,0
26,0,74.8,11,12,4,9,3,0,0,0
36,0,126.77561665986858,5,21,4,0,1,0,0,0
16,0,113.27475576736545,7,23,4,1,0,2,0,0
45,1,112.5,3,18,4,1,1,0,3,0
71,0,161.0401083861391,5,13,4,1,0,0,0,0
186,1,104.1885921207344,8,28,4,2,2,1,0,0
11,0,112.4242525958666,4,29,4,2,1,0,3,0
319,0,166.06671914161777,8,23,4,2,0,0,5,0
84,0,74.65608336540734,10,5,3,3,1,0,0,0
1,0,206.0,4,22,4,3,1,0,5,0
22,0,139.02661917608185,7,21,4,0,1,2,0,0
28,0,77.04916049598619,2,5,4,1,2,0,0,0
50,0,142.65844274379202,8,2,4,2,0,0,2,0
93,0,108.65844390646753,7,3,4,4,1,0,0,0
143,0,82.49324119952405,6,28,4,3,0,1,0,0
148,0,96.3,8,25,4,2,1,0,0,0
47,1,150.5208778118482,8,1,4,1,1,0,2,0
4,0,124.43385687857064,8,12,4,1,0,0,3,0
60,0,139.66183198079605,6,16,4,1,0,0,3,0
174,0,70.0,10,10,4,1,0,0,0,0
63,0,74.39422830159099,2,26,4,4,2,0,0,0
152,1,80.1,10,27,4,0,0,3,0,0
113,0,75.37380565588693,7,2,3,2,1,0,0,0
237,0,77.12220779950547,11,27,4,7,1,0,0,0
60,0,139.94569680028738,6,16,4,1,0,0,3,0
38,0,151.47,8,16,4,1,2,0,3,0
56,0,94.5,6,19,4,2,1,0,0,0
247,0,90.54448001684148,10,24,4,3,0,0,0,0
223,0,101.79935383731429,7,28,4,4,2,0,1,0
161,0,114.29189193423548,6,26,4,0,1,0,2,0
174,0,123.54529131521059,7,24,4,3,0,0,0,0
133,0,94.5,6,18,4,2,0,3,0,0
31,0,99.43773867970016,8,29,4,4,0,3,0,0
2,0,139.0,6,7,4,1,0,2,0,0
259,0,100.49924423058785,9,14,4,3,0,0,0,0
179,0,86.25975845089715,7,24,4,2,0,3,0,0
60,0,137.41226663338296,6,15,4,1,0,0,3,0
128,0,132.3,10,10,4,5,0,0,3,0
46,0,125.8967794796781,10,16,4,3,0,0,2,0
203,1,94.59908722925482,8,18,4,4,1,0,0,0
52,0,195.9435066117369,9,8,4,0,1,0,3,0
27,0,143.49997990301412,6,10,4,2,1,0,1,0
57,0,79.2,11,23,4,2,0,3,0,0
27,0,102.3941827073766,5,22,4,1,1,1,0,0
46,1,139.5,10,7,4,1,2,0,3,0
94,0,76.5,5,15,4,2,1,1,0,0
155,2,121.55,6,28,4,4,1,0,3,0
2,0,94.47970200734882,8,1,2,1,1,0,0,0
60,0,139.3449669416691,6,16,4,1,0,0,3,0
34,0,224.67,9,23,3,3,0,1,0,0
71,0,106.7454108548262,5,25,4,3,1,0,0,0
14,0,152.763670902971,6,28,4,2,0,0,3,0
135,0,88.77412401407221,9,8,4,4,0,0,0,0
32,0,88.9393794519364,11,1,4,2,0,2,0,0
57,0,130.05938705456518,4,5,4,4,0,0,3,0
70,0,134.2860804129635,7,6,4,1,0,0,0,0
166,0,109.09872896879266,10,1,4,2,1,0,0,0
195,1,112.70710239703551,8,16,4,4,1,0,2,0
230,0,137.0,9,6,4,5,0,0,0,0
100,0,190.17244297933485,6,1,4,3,0,0,5,0
251,1,71.86625963700236,12,28,4,8,2,1,0,0
150,0,98.55923520169621,6,6,4,4,2,1,0,0
162,1,106.05456718765103,8,15,4,3,1,0,0,0
30,0,78.25310107094954,2,6,4,0,2,0,0,0
164,0,87.89371059492869,7,27,3,4,2,2,0,0
87,0,90.95,4,14,4,5,2,0,0,0
115,0,106.27977885418723,7,16,4,2,1,1,1,0
248,1,81.64036591816617,8,10,4,3,0,0,1,0
111,0,159.63180202653368,8,11,4,2,1,0,2,0
242,0,99.99266136006915,9,9,4,2,1,0,0,0
220,0,89.52289641023476,8,18,4,1,0,0,0,0
49,0,109.3641635508236,9,4,4,3,0,0,0,0
29,0,120.62420942490785,4,19,4,3,0,0,3,0
56,0,94.5,4,23,4,0,0,3,0,0
105,0,127.98739078342302,6,9,3,2,0,0,0,0
115,0,151.0773407348819,9,15,4,3,1,0,3,0
135,0,155.11798988612082,8,29,4,1,1,0,2,0
169,1,103.92577543733223,8,24,4,2,1,0,2,0
244,1,70.2334250607062,10,29,4,2,2,1,0,0
188,2,169.91366611734045,7,16,4,1,1,0,5,0
61,0,126.0,10,18,4,2,0,0,3,0
8,1,189.20111780605052,7,8,4,1,0,0,0,0
7,0,83.87531880250737,2,13,2,0,1,0,0,0
54,0,108.92331989945873,5,29,4,1,1,0,0,0
236,0,97.97583087297157,9,17,3,3,1,0,3,0
98,0,71.50843292865964,9,20,3,3,1,0,0,0
120,0,109.71575523337565,4,30,4,6,1,2,0,0
67,0,167.84119036126373,9,12,4,0,0,0,3,0
123,0,97.04000600132653,7,1,4,2,1,0,0,0
13,0,111.78503208356646,5,29,4,1,1,0,1,0
257,1,154.097645798147,9,8,4,2,0,0,2,0
24,0,130.75412218460286,9,27,4,3,0,0,0,0
87,0,96.3,6,26,4,0,1,0,0,0
99,0,115.1624267340572,6,4,4,0,1,1,0,0
55,0,181.28438375029486,3,21,4,0,2,0,5,0
7,1,119.16980743693043,4,22,4,1,0,2,0,0
19,1,159.21933571828816,9,22,4,1,1,0,0,0
220,0,105.95172361496489,8,2,2,2,0,0,2,0
161,1,121.5,7,26,4,1,0,0,0,0
127,0,123.40951370043074,9,28,4,1,1,0,3,0
16,0,109.9588315972542,4,16,4,1,0,0,0,0
381,0,110.45888840313233,10,18,4,0,1,1,0,0
2,0,102.20131292249465,2,3,4,2,0,0,0,0
149,0,85.5,8,27,4,0,2,3,0,0
101,0,93.91241559599052,5,17,4,1,2,0,1,0
115,0,61.0,2,27,3,2,2,0,0,0
7,0,151.00643514262524,7,2,4,1,0,0,0,0
211,0,79.1386899182795,9,18,4,0,0,0,0,0
73,0,149.61668596503165,6,6,4,4,0,0,2,0
38,0,67.5,2,13,4,1,2,3,0,0
37,0,143.06199117921904,3,25,4,1,0,0,0,0
56,0,136.06201962669846,7,27,4,1,0,0,1,0
102,0,87.924861173759,11,17,4,2,2,0,0,0
35,1,107.1,10,15,4,0,1,0,0,0
190,0,71.01583020060067,11,24,4,1,0,3,0,0
47,0,129.72177248735323,6,1,4,1,2,0,1,0
275,0,110.0,4,17,3,0,2,1,0,0
159,1,102.93812712783563,6,11,4,2,1,0,0,0
72,0,85.25169904793559,9,17,3,2,1,2,0,0
339,0,80.0,10,6,4,2,1,0,0,0
32,0,98.1,5,24,4,0,0,3,0,0
30,1,142.294528417063,9,28,4,1,0,0,1,0
18,0,139.62499885819273,5,7,4,4,2,0,3,0
83,0,132.81897229316084,9,11,4,2,1,0,2,0
58,0,81.56251626222958,3,1,4,2,1,2,0,0
17,1,143.65495519152373,8,7,4,4,1,0,0,0
106,0,104.91955644238838,6,5,4,3,0,2,0,0
62,1,101.92653912297365,9,3,4,2,1,0,1,0
63,0,177.62577160008036,6,27,4,3,0,0,4,0
28,0,75.04418859062798,11,15,3,3,0,2,0,0
69,0,134.41881862368436,7,6,4,1,0,0,0,0
345,1,72.69445662863275,12,29,4,3,1,1,0,0
121,0,79.55650542668016,11,8,4,2,0,0,0,0
17,0,168.4153454102265,3,25,4,2,1,0,0,0
221,1,86.8591231729441,10,30,4,2,1,0,0,0
76,0,84.63198282666545,4,1,4,2,1,2,0,0
166,0,109.8130112056806,10,1,4,2,0,0,0,0
35,0,111.14539838549865,6,28,4,2,0,0,2,0
18,0,139.0,8,13,4,2,0,3,0,0
64,0,148.2546200694014,8,24,4,2,1,0,3,0
232,0,90.94181879998949,8,28,4,4,0,0,0,0
69,0,107.17875721703334,7,30,4,3,0,2,0,0
139,0,131.18500043728582,7,15,4,8,3,0,0,0
105,0,74.96582961706669,9,12,3,3,0,0,0,0
52,0,104.04085303926142,7,10,4,0,1,3,0,0
79,0,168.3,9,10,4,0,1,0,3,0
45,0,64.34601983686125,2,19,4,4,1,0,0,0
16,0,166.6400745187752,6,7,4,2,0,0,3,0
37,1,82.42951238223728,2,1,4,2,0,0,0,0
238,0,106.2,7,11,4,3,0,0,0,0
123,0,87.67628500636617,4,14,4,2,0,0,0,0
53,0,125.30898528774028,7,26,4,1,0,2,0,0
49,0,65.74525723543579,3,6,4,2,1,1,0,0
106,0,53.005806573206975,7,17,4,2,0,0,0,0
171,0,109.08328461312517,10,3,4,3,0,0,0,0
161,0,130.05,7,4,4,4,0,0,3,0
55,0,206.92937625182967,8,19,4,2,0,0,5,0
116,0,60.529526680322846,2,28,3,2,2,0,0,0
36,0,133.77513313601474,6,1,4,2,0,0,1,0
235,0,97.70852064737846,9,27,4,2,0,0,0,0
191,2,106.53589067814778,8,5,4,2,1,0,0,0
15,0,222.76353587500302,4,23,4,1,1,0,5,0
184,2,128.63896098081105,9,17,4,2,1,0,3,0
236,0,110.16358796121185,10,27,4,2,1,0,0,0
112,0,76.05587013919217,7,5,3,2,1,0,0,0
307,0,105.55561883100366,7,11,3,3,1,0,1,0
237,0,106.96786235116322,9,19,2,3,0,0,3,0
139,0,114.59461229123589,7,12,4,2,1,0,0,0
62,0,110.0271710319385,8,3,4,2,0,1,0,0
157,0,167.84742609019887,7,1,4,2,1,0,4,0
180,1,137.4642264462759,8,2,4,3,0,0,3,0
170,1,108.3,7,19,4,2,0,0,0,0
59,0,106.71224469038279,4,24,4,1,2,0,0,0
184,1,115.0567381285952,6,4,4,5,1,0,1,0
19,0,197.3595749782442,4,11,4,1,0,0,5,0
191,0,95.7712286285507,9,21,4,2,1,0,0,0
29,0,85.83204028517389,9,16,3,1,0,3,0,0
186,0,111.92473379923533,8,28,4,2,1,0,0,0
67,0,228.01242220250074,9,20,4,2,1,0,5,0
27,0,102.36470996684095,10,25,4,1,0,0,0,0
166,0,122.4,10,2,4,2,1,0,3,0
58,0,84.20830783651476,3,20,4,2,0,1,0,0
40,0,207.9480112562614,8,12,4,2,0,0,5,0
35,0,68.11319275104566,2,10,4,2,0,2,0,0
9,0,167.68713514115322,7,22,4,0,0,0,1,0
77,1,76.5,7,5,4,2,0,0,0,0
37,0,114.53196128345873,3,23,4,1,0,0,0,0
19,0,139.0,7,3,4,4,1,3,0,0
157,0,160.57000323193915,9,23,4,1,0,0,3,0
55,1,116.19757151841064,4,8,4,2,0,2,0,0
111,0,138.3298958574086,7,1,4,3,0,0,3,0
50,0,88.05814636832372,10,2,4,3,0,3,0,0
163,0,95.46264892773473,7,18,4,4,0,2,0,0
206,0,105.3,8,4,4,2,0,0,0,0
1,0,75.25814353537871,2,7,2,2,0,0,2,0
185,2,125.29179752335398,8,17,4,2,1,0,3,0
160,0,113.6559360965353,6,26,4,0,1,0,1,0
89,0,79.57930388191278,9,7,3,2,2,0,0,0
165,0,96.3,8,27,4,1,1,0,0,0
156,0,114.58485302981312,6,23,4,3,2,0,1,0
164,1,119.7,5,20,4,1,1,0,0,0
150,1,78.15741377252462,11,25,4,2,0,2,0,0
217,0,122.54144667966233,9,16,3,1,2,0,2,0
351,0,75.36503186816306,12,27,4,2,1,0,0,0
58,0,118.8,4,22,4,2,0,0,3,0
203,0,126.9,9,8,4,2,0,0,0,0
43,0,157.5,8,31,4,3,0,1,3,0
174,0,66.10719295297224,7,14,4,1,1,2,0,0
163,0,89.25831938344828,8,1,4,3,0,3,0,0
197,0,141.35119441072644,9,4,4,3,1,0,3,0
70,0,79.28767915317599,4,2,3,2,1,0,0,0
18,0,77.8707073370731,2,1,4,4,1,0,0,0
217,1,120.2369013006336,9,12,4,2,1,0,0,0
58,0,117.9,6,8,4,3,0,0,0,0
256,0,112.13427169513797,6,15,4,2,0,1,0,0
207,0,112.5,9,21,4,2,1,0,0,0
151,0,95.97272999013906,5,29,4,2,0,0,0,0
57,0,132.34979616648118,9,13,4,3,0,0,3,0
147,0,234.6492928192142,8,15,4,2,1,1,5,0
302,0,100.564791725578,7,15,4,3,1,0,0,0
64,0,168.3,8,6,4,1,1,0,3,0
19,0,118.15,9,19,3,0,1,0,0,0
87,1,59.34681751686408,7,9,4,7,3,0,0,0
41,0,64.88589489151934,2,22,3,2,0,1,0,0
18,0,141.78331689021937,4,15,4,2,0,0,2,0
210,0,87.6218146053035,11,28,4,3,2,0,0,0
32,0,217.71547616450624,8,14,4,1,0,0,4,0
320,0,0.004738263233735607,8,17,4,2,0,1,0,0
92,0,96.77542331008465,5,26,3,0,1,0,0,0
74,0,132.42683639425957,5,15,4,3,1,0,2,0
35,0,151.209536639764,7,27,4,2,0,0,0,0
21,0,285.11305434482216,9,16,4,1,0,0,1,0
9,0,76.73328589401233,11,17,4,12,4,3,0,0
56,0,179.29730660978052,4,26,4,4,1,0,2,0
178,0,88.65081594180946,7,23,4,2,0,1,0,0
101,0,104.72449165619696,6,25,4,1,0,0,0,0
75,1,135.0,10,12,4,5,1,0,0,0
68,0,108.46552270976521,4,22,4,2,1,0,0,0
64,1,149.09533723335664,7,29,4,3,0,0,0,0
103,0,204.5619310390401,11,30,3,1,1,0,0,0
30,0,183.07541831455998,8,26,4,2,1,0,3,0
114,1,72.47544499508737,11,23,4,2,0,0,0,0
100,0,101.0695522495065,10,27,3,4,0,0,0,0
3,0,122.21981175587342,9,19,2,1,1,0,0,0
208,0,99.67677042984211,6,21,3,3,0,0,0,0
176,0,125.1,9,8,3,3,0,0,0,0
63,0,126.94663029415993,5,15,3,1,1,0,0,0
167,0,77.39238197496121,7,3,3,0,1,0,0,0
13,0,307.0232604164762,7,16,4,1,0,0,5,0
131,0,81.22339099455608,6,19,3,2,1,0,0,0
66,1,107.72358252888232,10,15,4,1,2,2,0,0
232,0,137.72151873130207,10,29,4,3,1,0,4,0
193,0,96.49390744985703,9,21,4,2,1,0,0,0
38,0,112.87778310956884,8,26,4,1,1,3,0,0
157,0,97.89981677576348,7,6,4,3,0,2,0,0
60,0,63.75,3,5,4,5,1,0,0,0
39,0,71.6474500053464,11,11,4,9,4,3,0,0
77,0,100.83012140042247,3,25,4,1,1,0,0,0
187,1,99.45,8,6,4,4,1,0,0,0
33,1,109.0,10,28,4,1,1,3,0,0
155,0,114.38041238515918,7,5,4,3,0,0,0,0
261,0,72.06071110801123,8,12,3,1,2,0,0,0
183,0,83.92515074400556,9,18,4,2,0,2,0,0
55,0,94.5,6,19,4,2,1,1,0,0
75,0,78.0933598391315,3,18,3,1,1,0,0,0
333,0,73.7437792678846,12,21,4,3,0,0,0,0
159,0,191.2627623863369,5,26,4,3,0,0,5,0
35,1,69.0900151199906,11,8,4,10,5,3,0,0
15,0,153.10783760960553,7,29,4,1,0,0,4,0
194,0,101.4,9,12,3,3,1,0,0,0
156,0,170.31788269217054,8,16,4,4,2,0,4,0
10,1,140.88850080305934,6,16,4,1,0,0,0,0
117,0,143.2886604712603,8,19,4,3,0,0,3,0
106,0,81.14639181155717,5,29,3,1,2,0,0,0
184,0,137.3970716786678,8,23,4,2,1,0,3,0
162,0,115.0,10,14,3,1,1,0,0,0
130,0,79.2,11,12,4,1,2,3,0,0
132,0,114.49924550951798,7,14,4,3,1,0,0,0
232,0,109.61046405066887,10,24,4,3,0,0,3,0
245,0,87.84890006792102,10,28,4,3,1,0,0,0
27,0,179.71827734342605,5,26,4,2,1,0,3,0
62,0,125.79842136977263,10,19,4,2,0,0,2,0
84,0,85.5,4,24,4,1,0,3,0,0
239,0,128.7,10,28,4,2,0,0,0,0
150,0,125.69183027678787,6,28,4,7,2,0,3,0
50,0,90.64020273481445,3,29,3,1,0,0,0,0
129,0,118.8,9,8,4,1,0,0,0,0
157,0,133.57655071764395,10,6,3,1,0,0,3,0
433,0,69.6712664954818,8,9,4,2,0,0,0,0
56,0,141.69441590018366,8,27,4,1,1,0,3,0
66,0,128.15794285434933,3,3,4,1,1,0,2,0
45,0,63.75,3,6,4,3,1,3,0,0
61,0,107.05188409223669,9,3,4,2,1,0,0,0
108,0,119.14058404961534,9,19,4,3,0,0,0,0
135,0,90.35131665099945,9,5,4,3,0,0,0,0
47,0,184.49800576384166,8,4,4,1,1,0,5,0
66,0,140.4,4,29,4,1,1,0,3,0
239,1,148.7338647865045,9,6,4,2,1,0,3,0
288,0,67.23507745510496,12,22,4,4,2,0,0,0
2,0,102.54192564998363,11,23,4,1,0,0,0,0
379,0,83.65522619939027,11,18,4,2,0,0,0,0
152,1,113.59570129592079,7,4,4,1,0,0,0,0
211,0,77.9437811256097,5,20,4,3,2,0,0,0
133,0,48.774212953879385,8,17,4,2,0,2,0,0
27,0,177.5423852149251,6,26,4,3,1,0,3,0
65,0,78.10593306062918,3,30,4,3,0,2,0,0
53,1,70.34639618728131,11,11,4,2,1,0,0,0
151,0,120.26535028405075,7,6,4,5,1,0,1,0
185,0,96.3,7,28,4,1,0,0,0,0
86,0,100.0,9,10,2,1,0,0,0,0
35,0,125.1,3,23,4,3,1,0,2,0
197,0,86.61302212758474,7,17,4,0,1,0,1,0
22,0,220.7143859071736,6,16,4,2,0,0,5,0
31,1,96.0435562937512,11,13,4,0,1,0,0,0
253,0,90.95,10,25,4,4,0,0,0,0
15,0,114.58603230151594,6,12,4,0,2,0,0,0
39,1,81.34893304398238,3,3,4,2,0,0,0,0
43,0,179.1486257526751,9,4,4,2,0,0,5,0
70,0,136.54165800752602,7,6,4,3,0,0,0,0
68,0,89.21577935943013,9,4,4,3,1,0,0,0
5,0,93.04346387313637,3,17,2,0,0,0,0,0
162,0,115.0,10,14,3,1,2,0,0,0
36,0,125.70238782285242,9,1,4,2,1,0,1,0
100,0,220.92284369798068,9,22,4,4,2,1,4,0
12,0,179.8035942195311,6,18,4,1,0,0,3,0
237,0,108.94199139241869,8,12,4,3,0,0,0,0
89,0,78.1453664620612,7,28,4,1,1,0,0,0
4,0,115.25827082425116,3,3,4,1,1,0,1,0
39,0,171.34027702084452,4,23,4,1,0,0,5,0
25,0,118.98431933265013,9,26,4,0,0,2,0,0
45,0,87.08333695031577,11,19,4,1,1,0,0,0
120,0,141.10202890934562,5,28,4,2,1,0,3,0
181,0,80.1,10,27,4,2,0,3,0,0
119,0,86.44045671606344,4,29,4,1,1,3,0,0
124,0,72.25,11,17,4,2,0,0,0,0
32,0,98.08233569701295,5,9,4,1,0,3,0,0
346,0,117.37706034536212,9,10,4,2,0,0,0,0
235,1,103.25726090658972,9,12,4,4,0,0,0,0
186,1,139.73930227689218,8,16,4,1,0,0,0,0
39,1,79.51790411391059,2,11,4,2,1,0,0,0
77,0,90.36917729344337,10,29,4,0,1,0,0,0
101,0,104.51481882202503,9,26,4,1,0,0,2,0
77,0,80.15216448382594,4,7,4,6,2,0,0,0
63,0,118.43534944249875,4,7,4,3,0,0,1,0
156,1,101.00994068731981,6,9,4,3,0,1,0,0
69,0,94.62890132097802,4,25,4,2,0,2,0,0
85,0,121.56069040352257,8,9,4,1,0,0,0,0
139,0,72.25,7,4,3,4,1,0,0,0
121,1,220.15017327013908,8,5,4,9,3,0,5,0
43,0,89.09693612449958,5,22,3,1,0,2,0,0
222,0,102.97717761556234,10,3,3,2,1,0,0,0
192,0,119.0348319571453,6,21,3,2,1,0,1,0
15,1,112.77837087125828,7,24,4,1,0,3,0,0
143,1,99.79914634918977,6,23,4,4,2,0,0,0
385,0,109.04301504733182,10,22,3,0,1,1,0,0
32,1,88.74434067531683,10,5,4,6,2,1,0,0
155,1,185.3884680885486,7,29,4,8,3,0,1,0
81,0,74.00764053877,2,26,4,4,1,0,0,0
188,1,133.3977322322873,8,26,4,3,1,0,2,0
49,0,73.2526395966928,2,5,4,2,1,0,0,0
17,1,102.87091825272047,9,10,4,6,2,0,0,0
267,0,95.20061794366205,9,30,4,2,1,0,0,0
192,1,121.5,8,7,4,2,0,0,0,0
226,0,119.951898150386,9,22,4,5,2,0,0,0
160,1,128.6487101417002,6,16,4,2,0,0,3,0
201,0,90.0752270886532,5,29,4,1,1,0,0,0
17,0,143.53653148785435,4,14,4,2,0,0,1,0
68,0,78.3,2,12,4,1,0,0,0,0
164,1,118.8,9,20,4,2,0,0,0,0
109,0,108.0,10,11,4,1,0,3,0,0
54,0,94.5,4,11,4,2,0,3,0,0
351,0,74.53667117974246,12,28,4,2,1,0,0,0
67,0,86.03635676223908,4,3,4,1,1,2,0,0
34,1,109.57543220602832,8,29,4,3,0,0,0,0
174,0,162.8947694516513,9,28,4,1,1,0,4,0
47,0,76.5,3,16,4,1,0,0,0,0
58,0,117.9,6,8,4,3,0,0,0,0
207,0,106.164832031996,8,20,3,3,1,0,1,0
93,1,176.5063042836922,7,24,4,2,0,0,3,0
108,0,150.3,8,18,4,2,0,0,3,0
184,0,100.79618050136064,9,4,4,3,0,0,0,0
24,0,123.25014613202224,5,29,4,2,1,0,0,0
85,0,105.38940843103713,3,25,4,4,2,0,0,0
46,0,181.95103734995976,8,3,4,1,1,0,5,0
21,0,91.48839575666331,2,12,4,1,0,0,0,0
122,0,85.58605350526194,4,15,3,2,0,0,0,0
71,0,77.45209838828522,4,2,3,1,1,0,0,0
40,0,76.5,3,14,4,1,0,0,0,0
27,0,139.02310402368354,5,2,4,3,0,1,0,0
196,0,166.72062201260394,9,27,4,1,0,0,5,0
43,0,75.9344890357997,5,9,4,1,0,2,0,0
12,0,221.315974466395,8,18,4,1,0,0,5,0
57,0,65.2447988025683,3,10,4,2,1,1,0,0
188,0,108.45,8,8,4,5,1,0,0,0
24,0,119.0,9,26,4,0,1,3,0,0
209,0,105.91462918847445,9,21,3,1,2,0,0,0
73,0,150.309943528117,6,4,4,4,1,0,2,0
3,0,100.0,3,10,3,3,0,0,0,0
261,0,66.70618918194813,9,26,4,5,2,1,0,0
284,0,100.01192861558195,10,3,4,3,1,0,0,0
0,0,208.485446546754,5,21,4,2,0,0,5,0
96,0,118.8,10,7,4,2,1,0,0,0
52,0,94.5,6,18,4,2,1,2,0,0
39,0,118.8,4,21,4,2,0,0,3,0
48,0,98.79940296276052,3,13,4,4,1,0,1,0
203,1,92.29448426647207,7,18,4,5,0,0,0,0
59,0,132.3342093188361,7,4,4,1,1,0,0,0
199,2,68.43822945694164,8,3,4,7,2,0,0,0
68,0,75.70601169382584,2,28,4,9,3,0,0,0
4,0,154.73928623524503,3,5,4,1,0,0,3,0
1,0,206.0,4,22,4,3,1,0,5,0
179,1,116.43289986420642,5,24,4,2,0,1,0,0
275,0,91.69,10,9,4,5,3,3,0,0
308,0,77.67938177473255,11,23,4,3,0,0,0,0
78,0,83.32014467285103,4,2,4,0,1,1,0,0
32,1,107.1,10,14,4,3,1,0,2,0
17,0,101.46687475675392,7,30,4,2,1,0,0,0
57,0,82.69425947660581,3,6,4,5,2,0,1,0
85,0,136.73887138020226,8,11,4,3,0,0,1,0
51,0,107.36067163638646,6,6,4,1,0,3,0,0
0,0,161.41512751139254,5,25,4,1,0,0,0,0
155,1,104.42490207862953,7,15,4,3,2,0,0,0
14,0,177.0,6,19,4,1,1,0,3,0
227,0,93.12548579700136,10,30,4,1,2,0,1,0
36,0,131.84789872518093,3,24,4,1,0,0,2,0
115,1,91.2114354060888,10,18,4,2,0,0,0,0
66,0,149.4,9,8,4,3,1,0,3,0
80,0,118.99990513118702,10,5,4,2,0,0,2,0
56,0,65.85511362298008,3,13,4,2,1,1,0,0
19,0,111.86896537763535,8,26,4,1,0,3,0,0
10,0,154.48016940387328,8,5,4,1,0,0,3,0
51,0,90.36771926042242,3,28,4,1,0,0,0,0
99,0,91.24840132426536,4,26,4,3,0,1,0,0
33,1,109.0,10,28,4,1,1,3,0,0
75,0,78.37996444390747,3,18,4,1,1,0,0,0
40,0,174.2991937538835,5,22,4,1,0,0,5,0
18,0,79.0,2,12,4,2,1,3,0,0
247,0,90.95,10,25,4,4,0,0,0,0
11,0,150.56446743740665,10,4,4,0,0,0,0,0
273,0,104.26601818154265,9,30,4,2,1,0,0,0
85,0,126.9,5,21,4,1,1,0,0,0
294,0,73.74560795108721,5,12,3,2,0,0,0,0
308,1,78.3,11,23,4,3,0,0,0,0
149,1,128.89256497271577,8,10,4,3,0,0,0,0
120,0,125.09281983882958,7,27,4,4,2,0,1,0
195,0,95.96339892905851,9,26,4,2,0,0,0,0
306,0,73.95,12,7,4,7,3,0,0,0
0,0,139.0,6,7,4,1,0,1,1,0
78,0,131.34589023411166,8,6,4,2,0,0,3,0
17,0,109.0,3,18,4,1,0,0,0,0
21,0,134.0486637070202,3,30,4,3,2,0,0,0
93,0,90.4676723602973,10,30,4,0,1,0,0,0
98,0,113.17398561510205,7,8,4,1,1,0,0,0
162,1,105.59123017295288,8,15,4,3,0,0,0,0
67,0,93.09668922129289,9,5,4,1,0,0,0,0
97,0,71.45888242793028,4,4,3,2,0,0,0,0
56,0,139.5,10,17,4,3,0,0,3,0
35,0,72.18935861676668,2,13,4,1,1,1,0,0
76,0,76.5,3,31,4,2,0,2,0,0
131,0,133.03524221046857,7,24,4,4,0,0,3,0
161,1,121.45673782661524,6,26,4,1,0,0,0,0
214,0,90.9,8,11,4,3,0,0,0,0
67,0,137.44197920575618,4,8,4,1,1,0,2,0
141,0,137.7,7,22,4,1,1,0,2,0
17,0,97.0,3,16,4,2,0,3,0,0
31,0,72.87515458506823,2,4,3,2,0,0,0,0
3,0,119.4464221750308,8,17,2,3,0,0,0,0
73,0,108.86516415835173,9,4,4,1,0,1,0,0
238,1,80.687591905249,6,28,4,4,0,3,0,0
34,1,98.28637435879715,2,29,4,4,1,0,0,0
94,1,127.1938259179446,10,26,4,1,1,0,3,0
9,0,93.97512046251224,2,8,4,2,0,0,0,0
103,0,150.3,8,24,4,4,0,0,3,0
